FinalWgt,CR1,CR2,KWR3,CR4,CR5,KWR6,CR7,CR8,CR9,CR10,CR11,CR12,CR13,CR14,KWR15,CR16,CR17,CR18,CR19,CR20,CR21,CR22,CR23,CR24,CR25,CR26,KWR27,CR28,CR29,CR30,CR31,CR32,CR33,CR34,CR35,CR36,CR37,CR38,CR39,CR40,CR41,CR42,CR43,CR44,CR45,CR46,CR47,CR48,CR49,CR50,CR51,CR52,CR53,CR54,CR55,KWR56,Stratum,PSU
22.00452917,1,6,2,4,2,4,2,1,5,1,1,2,1,4,4,1,1,1,3,3,3,1,2,3,2,3,3,3,6,6,1,1,3,3,4,2,3,3,3,2,2,2,1,3,2,2,2,2,2,3,2,1,1,4,2,2,200901005,9
22.00452917,1,6,2,4,5,2,3,1,6,2,3,6,3,3,3,1,2,3,3,1,2,3,3,3,2,4,3,3,4,2,3,3,3,4,5,2,4,2,3,4,4,5,3,2,2,1,1,1,3,1,1,3,1,5,2,2,200901005,9
22.00452917,2,1,1,1,1,,1,1,6,2,2,6,2,3,5,1,1,3,3,1,3,4,3,2,2,2,2,2,1,1,2,3,3,4,2,1,3,3,3,4,4,3,3,2,2,2,1,1,1,1,2,1,1,4,2,2,200901005,9
22.00452917,2,1,1,1,1,1,1,1,5,1,2,2,1,3,3,2,2,3,3,3,3,4,4,2,2,1,1,1,1,1,2,4,4,2,5,1,2,4,3,4,4,4,3,3,2,2,2,2,2,3,2,1,1,6,2,2,200901005,9
22.00452917,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,1,1,1,1,1,3,3,4,4,4,2,3,1,1,1,1,1,1,1,2,4,2,2,2,2,2,4,2,1,1,4,2,2,200901005,9
22.00452917,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,4,3,2,2,2,1,2,2,3,3,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,2,3,2,1,1,4,2,2,200901005,9
22.00452917,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,4,4,1,1,1,1,1,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,6,2,2,200901005,9
22.00452917,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,4,4,1,1,1,1,1,1,1,3,4,4,1,3,1,1,1,1,1,1,1,1,2,2,2,1,1,1,3,2,1,1,7,2,2,200901005,9
22.00452917,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,3,1,2,3,3,1,2,1,1,1,1,1,1,1,2,3,2,2,2,1,2,1,2,1,1,5,2,2,200901005,9
22.00452917,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,2,2,1,1,1,3,1,3,4,3,2,3,1,1,1,1,1,1,1,1,3,2,2,1,2,2,3,2,1,1,4,2,,200901005,9
22.00452917,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,1,1,1,1,1,2,2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,4,2,2,200901005,9
22.00452917,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,2,2,3,4,4,2,1,1,1,1,1,1,4,4,4,1,3,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,3,1,4,2,2,200901005,9
22.00452917,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,3,2,3,4,4,1,1,1,1,1,1,2,1,4,4,1,2,1,1,1,1,1,1,1,3,1,2,1,2,3,3,1,2,1,1,4,2,2,200901005,9
22.00452917,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,1,1,2,1,2,1,4,4,1,1,1,1,1,3,1,3,4,4,5,1,1,1,1,1,1,1,1,1,3,2,2,3,3,1,4,2,1,1,5,2,2,200901005,9
22.00452917,2,1,1,1,1,1,1,2,1,1,1,1,1,4,1,2,2,3,1,2,3,4,4,1,1,3,1,1,2,2,3,4,4,3,2,2,1,1,1,1,1,1,2,3,3,2,2,3,2,3,2,1,1,4,2,2,200901005,9
22.00452917,2,1,1,1,1,1,1,2,1,1,1,1,2,3,3,2,2,2,2,2,2,4,4,1,1,1,1,1,3,3,4,4,4,5,5,1,1,1,1,1,1,1,2,3,2,2,2,2,2,3,2,1,1,4,2,2,200901005,9
22.00452917,2,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,2,3,3,3,4,4,1,1,1,1,1,2,3,2,4,4,5,2,1,1,1,1,1,1,1,2,1,2,1,1,3,3,1,2,1,1,5,2,2,200901005,9
22.04279792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,1,1,1,1,1,2,1,4,4,4,2,,1,1,1,1,1,1,1,1,2,2,2,1,3,1,2,2,1,1,4,2,2,200901005,9
22.04279792,1,3,2,2,7,3,3,1,6,2,3,3,3,2,3,1,1,1,2,1,1,4,4,3,2,4,4,3,3,3,3,4,4,5,3,1,4,4,3,4,4,5,1,3,2,2,1,1,2,3,2,3,1,7,2,2,200901005,9
22.04279792,1,5,1,1,1,1,1,1,6,2,2,3,2,2,1,2,1,1,2,1,3,3,3,2,2,3,3,2,6,6,2,2,2,2,2,1,2,4,3,4,2,5,2,3,2,2,3,3,1,2,1,1,1,5,2,2,200901005,9
22.04279792,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,2,3,3,3,4,4,1,1,1,1,1,1,1,4,3,3,4,,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,6,2,2,200901005,9
22.04279792,2,1,1,1,1,1,1,2,1,1,1,1,1,1,,1,2,2,1,2,2,4,4,1,1,2,1,2,3,2,2,3,3,1,2,1,1,1,1,1,1,1,3,1,3,2,2,2,2,1,2,1,1,4,2,2,200901005,9
22.04279792,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,1,1,1,1,1,3,3,4,4,4,,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,2,1,1,4,2,2,200901005,9
22.04279792,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,2,2,1,1,1,2,1,2,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,4,2,2,200901005,9
22.04279792,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,4,4,3,1,3,2,3,6,4,2,2,3,1,1,1,1,1,1,1,1,1,3,2,2,2,1,1,2,1,2,1,1,6,2,2,200901005,9
22.04279792,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,4,4,1,1,3,3,2,2,2,3,3,3,4,1,2,4,4,1,1,1,1,1,3,3,2,3,3,3,3,2,2,2,7,2,2,200901005,9
22.04279792,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,4,4,2,1,1,1,1,2,2,4,2,1,1,1,1,1,1,1,1,1,1,3,1,2,,2,3,3,1,2,1,1,5,2,2,200901005,9
22.04279792,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,2,2,1,1,1,2,2,1,4,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,,1,2,2,1,1,5,2,2,200901005,9
22.04279792,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,3,4,4,1,1,1,1,1,2,1,4,4,4,1,1,1,3,1,1,1,1,1,3,3,2,2,3,3,3,4,2,1,1,4,2,2,200901005,9
22.04279792,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,2,4,4,1,1,1,1,1,3,3,3,4,4,1,1,1,1,1,1,1,1,1,2,1,3,2,3,1,1,1,2,1,1,5,2,2,200901005,9
22.04279792,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,2,1,1,2,4,4,2,1,1,1,1,2,2,4,4,4,3,2,1,1,1,1,1,1,1,3,2,2,2,2,2,2,1,2,1,1,5,2,2,200901005,9
22.04279792,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,3,3,1,3,4,4,2,2,2,2,2,6,3,2,4,3,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,2,2,1,1,1,4,2,2,200901005,9
22.04279792,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,2,2,2,4,4,1,1,1,1,1,1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,3,2,1,1,4,2,2,200901005,9
22.04279792,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,2,2,2,4,4,1,1,1,1,1,3,3,2,4,4,2,2,1,1,1,1,1,1,1,1,3,2,2,3,3,2,3,2,1,1,4,2,2,200901005,9
22.04279792,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,1,2,3,3,3,,2,4,1,1,1,1,1,1,2,3,4,4,5,3,1,1,1,1,1,1,1,2,2,2,2,1,1,1,3,2,1,1,5,2,2,200901005,9
22.04279792,2,1,1,1,2,1,1,2,,1,1,1,1,1,1,1,2,2,2,2,2,4,4,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,3,1,3,2,2,2,2,1,2,1,1,4,2,2,200901005,9
22.04279792,,,,,1,1,1,1,7,2,2,2,1,2,5,1,1,1,2,2,3,4,4,2,2,2,2,1,1,1,4,3,3,1,1,1,2,2,2,1,1,,2,1,1,2,2,,1,1,,1,2,7,2,2,200901005,9
22.04279792,,,1,1,1,1,1,2,1,1,1,1,1,3,3,1,2,1,3,3,2,2,3,3,1,1,1,2,6,3,1,1,2,5,5,2,4,4,4,1,1,1,1,2,2,1,2,2,2,2,2,1,1,5,2,2,200901005,9
22.08454564,1,6,2,3,5,2,1,2,1,1,1,1,2,2,1,2,2,3,3,3,3,4,4,1,1,1,1,1,2,2,4,4,4,5,1,1,1,1,4,4,4,3,1,2,,,2,2,2,1,2,3,2,6,2,2,200901005,9
22.35823697,2,1,1,1,1,1,1,1,4,1,1,1,1,5,1,,,2,3,3,3,4,4,2,3,3,3,3,3,4,3,,4,1,1,1,1,1,1,1,3,1,3,3,2,2,2,2,2,3,2,1,1,,,,200901005,9
22.35823697,,,,,6,5,1,1,2,2,2,2,1,3,3,2,2,1,1,2,3,3,3,1,1,3,1,3,6,3,4,4,,1,1,1,1,1,1,2,2,2,3,3,3,2,2,2,1,1,1,1,1,1,1,1,200901005,9
19.56526302,,1,,6,2,1,1,2,7,3,2,3,1,5,2,2,2,3,3,3,3,3,3,2,1,3,3,1,1,2,4,4,2,2,4,2,3,3,3,3,4,5,3,2,,2,3,3,1,2,,1,1,5,1,2,200901005,10
19.95366781,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,2,3,1,4,4,1,3,1,1,1,1,1,1,1,2,3,3,2,2,3,2,4,2,2,2,4,2,1,200901005,10
19.95366781,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,2,3,4,4,4,1,2,1,1,1,1,1,1,1,2,3,2,2,2,3,2,3,2,2,2,4,2,1,200901005,10
20.2140688,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,1,1,1,1,1,3,2,2,4,4,1,1,1,1,1,1,1,1,1,3,1,2,2,3,3,3,4,2,1,2,6,2,3,200901005,10
20.9513512,1,3,2,2,2,2,1,2,1,1,1,1,1,3,3,2,2,2,2,2,2,4,4,3,3,2,2,2,1,2,4,3,4,5,2,2,2,2,3,1,1,4,2,2,3,2,1,2,1,3,2,1,2,3,2,1,200901005,10
20.9513512,1,5,,,5,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,4,4,1,1,3,2,2,6,2,3,3,3,3,3,2,3,1,3,1,1,1,2,3,2,2,2,2,1,3,2,1,1,3,2,1,200901005,10
20.9513512,2,1,1,1,1,1,1,1,2,1,1,1,1,5,5,1,2,2,2,2,1,4,4,1,1,1,1,1,2,2,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,3,3,2,2,2,4,2,1,200901005,10
20.9513512,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,3,2,3,4,4,1,1,2,2,1,3,3,3,4,4,1,2,1,1,1,1,1,1,1,3,3,2,2,3,3,2,4,2,2,2,3,2,1,200901005,10
20.9513512,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,3,3,3,3,3,1,1,3,1,1,1,3,2,4,1,1,1,1,1,1,4,1,1,1,3,2,3,2,2,1,1,2,1,2,1,4,2,1,200901005,10
20.9513512,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,4,4,1,1,1,1,1,3,2,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,1,2,3,2,3,2,1,200901005,10
20.9513512,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,2,2,1,3,3,4,4,4,5,2,1,1,1,1,1,1,1,3,3,2,2,2,3,1,3,2,2,2,7,2,1,200901005,10
20.9513512,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,2,1,1,1,1,2,2,3,3,3,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,3,1,4,2,1,200901005,10
20.9513512,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,3,4,4,1,1,1,1,1,3,3,2,4,4,1,3,1,1,1,1,1,1,1,1,3,2,2,2,2,2,3,2,3,3,3,2,1,200901005,10
20.9513512,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,3,4,4,1,1,1,1,1,4,1,4,4,4,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,3,3,2,2,2,4,2,1,200901005,10
20.9513512,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,3,4,4,1,1,3,3,3,3,6,2,4,4,1,3,2,1,1,1,1,1,1,2,3,2,2,2,2,1,3,2,3,3,3,2,1,200901005,10
20.9513512,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,1,3,3,1,4,4,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,3,1,1,2,2,2,3,1,1,3,6,2,1,200901005,10
20.9513512,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,2,1,2,3,3,3,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,3,3,3,2,3,2,3,3,2,2,3,3,2,1,200901005,10
20.9513512,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,2,3,2,3,4,4,1,1,1,1,1,4,1,4,4,4,3,1,1,1,1,1,1,1,1,3,3,3,2,2,2,3,4,2,3,3,6,2,1,200901005,10
20.9513512,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,2,3,3,1,4,4,,2,1,1,1,,,4,4,4,5,2,1,1,1,1,1,1,1,3,1,2,2,2,2,2,1,2,3,3,4,2,1,200901005,10
20.9513512,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,3,1,2,3,3,3,1,1,4,3,2,1,1,2,4,4,5,2,2,1,1,1,1,1,1,3,3,3,1,2,2,1,3,1,2,2,3,2,1,200901005,10
20.9513512,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,1,2,3,3,3,2,4,4,1,1,1,1,1,3,3,3,4,4,4,5,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,3,1,3,2,1,200901005,10
20.9513512,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,2,2,1,1,2,2,3,3,2,2,3,3,1,5,3,3,3,3,5,5,1,1,1,1,1,1,1,3,1,2,2,2,3,1,4,2,2,2,3,2,1,200901005,10
20.9513512,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,2,2,2,2,2,3,4,4,1,1,1,1,2,1,1,1,4,3,5,3,1,1,1,1,1,1,1,2,3,3,1,2,2,2,3,2,3,1,3,2,1,200901005,10
21.12434801,1,5,1,1,7,1,1,2,3,1,1,1,1,1,3,1,2,2,2,2,2,4,4,1,1,2,2,2,2,2,2,4,4,5,1,1,1,1,1,1,1,1,2,3,2,2,2,1,2,3,2,1,1,5,2,2,200901005,10
21.12434801,1,6,2,3,2,2,3,2,1,1,1,1,1,1,3,2,2,2,3,3,3,3,4,2,2,3,1,2,1,3,4,3,3,1,1,2,2,2,2,1,1,3,3,3,2,2,2,2,2,3,2,1,1,5,2,2,200901005,10
21.12434801,2,1,,1,1,1,1,2,1,1,1,1,1,3,3,1,1,2,2,2,2,4,4,1,1,1,1,1,1,1,4,4,4,5,5,1,1,1,1,1,1,1,1,1,2,2,1,3,2,1,2,1,1,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,1,1,1,1,2,3,2,4,3,3,2,3,1,1,1,1,1,1,1,1,3,2,1,2,1,1,3,2,1,1,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,4,4,1,1,1,1,1,1,1,4,4,4,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,3,4,2,1,1,5,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,2,1,4,4,1,1,1,1,1,3,2,3,4,4,5,5,1,2,1,3,2,1,1,2,3,2,2,1,1,1,3,2,1,1,5,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,2,2,1,1,1,1,3,2,4,4,1,5,1,1,1,1,1,1,1,1,3,2,2,3,2,2,3,2,1,1,5,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,4,4,1,1,1,1,1,2,2,2,4,4,2,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,4,2,1,1,5,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,3,4,4,1,1,1,1,1,3,3,4,4,4,1,1,1,2,1,1,1,1,1,1,2,3,2,2,2,2,3,2,1,1,5,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,3,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,4,3,4,4,2,3,3,3,4,2,1,1,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,3,4,3,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,3,2,1,2,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,3,2,1,1,5,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,2,2,2,,4,4,1,1,1,1,1,3,3,4,4,4,2,2,1,1,1,1,1,1,1,1,2,3,1,2,2,1,3,2,1,1,5,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,3,2,3,4,4,1,1,1,1,1,1,3,4,4,4,1,1,2,2,2,1,1,2,1,3,4,2,2,2,2,2,1,,2,1,5,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,3,3,3,3,4,4,1,1,1,1,1,3,3,3,3,3,1,3,1,1,1,1,1,1,1,3,3,2,2,2,3,1,3,2,1,1,5,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,1,1,2,2,2,2,4,4,1,1,1,1,1,3,2,4,4,4,1,2,1,1,1,1,1,1,1,2,3,2,2,3,3,3,4,2,1,1,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,1,1,2,2,3,3,4,4,1,1,1,1,1,2,1,2,4,4,1,2,1,1,1,1,1,1,1,1,2,3,1,1,2,2,3,2,1,1,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,3,5,2,2,2,2,2,3,4,4,1,1,2,1,1,3,3,1,3,3,5,5,1,1,1,1,1,1,1,1,3,2,2,2,2,2,3,2,1,1,4,,2,200901005,10
21.12434801,,,1,1,4,2,2,1,5,2,3,3,3,3,3,1,1,3,1,1,2,3,3,3,3,3,3,3,6,6,3,3,3,5,4,2,2,2,2,3,3,2,3,2,2,1,1,1,2,3,1,1,1,4,2,2,200901005,10
21.12434801,1,6,1,1,2,1,2,2,1,1,1,1,1,3,5,2,2,2,3,2,3,4,4,2,1,3,3,3,1,3,1,4,4,1,1,1,2,2,2,1,1,4,3,1,2,2,2,2,2,1,2,1,1,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,4,1,1,1,1,1,3,3,2,4,4,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,3,3,2,1,1,5,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,4,1,1,1,1,1,3,3,4,4,4,1,1,1,1,1,1,1,1,1,2,3,3,2,2,3,2,3,2,1,,2,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,2,3,4,4,2,2,1,1,2,2,2,3,4,4,5,5,1,1,1,1,1,1,1,2,3,2,1,2,2,2,3,2,1,1,5,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,4,4,1,1,1,1,1,1,3,4,4,4,1,2,1,1,1,1,1,1,1,2,3,2,2,2,2,3,4,2,1,1,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,2,3,4,4,1,1,1,1,1,1,3,2,1,3,5,4,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,3,4,4,1,1,1,1,1,2,2,3,4,4,1,1,1,1,1,1,1,1,1,1,3,3,2,2,2,1,2,2,1,1,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,1,1,2,4,4,1,1,1,1,1,1,1,1,1,1,3,2,2,3,2,2,4,2,2,1,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,3,2,1,1,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,3,1,1,1,4,1,5,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,3,4,4,1,1,1,2,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,5,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,2,3,4,4,1,1,1,1,1,3,3,4,4,4,1,1,1,1,1,1,1,1,1,3,1,2,2,3,2,3,4,2,1,1,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,2,3,2,4,4,1,1,1,1,1,2,1,4,4,4,3,3,1,1,1,1,1,1,1,3,4,2,2,3,3,2,4,2,1,1,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,2,1,2,2,4,4,1,1,1,1,1,3,3,3,4,4,2,3,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,5,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,2,3,1,3,4,4,1,1,1,1,1,2,1,4,3,4,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,4,2,2,2,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,2,2,2,4,4,1,1,1,1,1,1,1,4,3,3,1,2,1,1,1,1,1,1,1,3,4,3,2,3,3,3,4,2,1,1,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,2,2,2,4,4,1,1,1,1,1,2,3,4,4,4,5,5,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,1,1,5,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,3,3,3,3,4,4,1,1,1,1,1,3,3,2,3,3,1,1,1,1,1,1,1,1,1,2,3,3,2,2,3,2,3,2,1,1,4,2,2,200901005,10
21.12434801,2,1,1,1,1,1,1,2,1,1,1,1,1,3,5,1,2,2,2,2,3,4,4,1,1,1,1,1,1,2,2,4,4,2,3,1,1,1,1,1,1,1,1,1,2,2,1,3,1,2,1,1,1,4,2,2,200901005,10
21.85401713,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,2,2,3,4,4,1,1,1,1,1,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,3,2,3,3,3,2,1,200901005,10
21.85401713,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,4,4,4,4,3,6,3,1,1,5,5,2,4,4,3,4,4,6,1,2,2,2,1,1,1,2,1,1,1,4,2,1,200901005,10
21.85401713,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,4,4,1,1,1,1,1,2,3,4,4,4,1,1,1,1,1,1,1,1,1,2,3,2,1,2,1,2,3,2,3,3,4,2,1,200901005,10
21.85401713,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,,2,1,2,3,4,4,1,1,1,1,1,2,3,4,4,4,1,5,2,1,1,1,1,1,1,1,3,2,1,1,1,1,3,2,3,3,3,2,1,200901005,10
21.85401713,2,1,1,1,1,1,1,1,5,2,3,6,2,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,2,3,4,4,4,1,2,1,1,1,1,1,1,1,2,3,3,2,2,3,2,3,2,2,2,4,2,1,200901005,10
21.85401713,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,4,4,4,4,3,6,3,1,1,5,5,2,4,4,3,4,4,6,1,2,2,2,1,1,1,2,1,1,1,4,2,1,200901005,10
21.85401713,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,3,2,3,4,4,1,1,1,1,1,2,3,4,4,4,1,1,1,1,1,1,1,1,1,2,3,2,2,2,1,2,3,2,1,1,4,2,1,200901005,10
21.85401713,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,4,4,1,1,1,1,1,2,2,1,4,4,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,3,1,2,2,2,3,2,1,200901005,10
21.85401713,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,,1,1,1,1,3,3,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,2,3,3,3,4,2,2,2,3,2,1,200901005,10
